LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.432061294,
RUS,QGDP,TOT,PC_CHGPY,Q,2021-Q2,7.569583717,
RUS,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.830445643,
SWE,QGDP,TOT,PC_CHGPY,Q,2002-Q2,2.683522069,
SWE,QGDP,TOT,PC_CHGPY,Q,2002-Q3,2.891202318,
SWE,QGDP,TOT,PC_CHGPY,Q,2002-Q4,2.181728633,
SWE,QGDP,TOT,PC_CHGPY,Q,2003-Q1,3.535200362,
SWE,QGDP,TOT,PC_CHGPY,Q,2003-Q2,1.338414137,
SWE,QGDP,TOT,PC_CHGPY,Q,2003-Q3,2.205822388,
SWE,QGDP,TOT,PC_CHGPY,Q,2003-Q4,2.683478893,
SWE,QGDP,TOT,PC_CHGPY,Q,2004-Q1,3.352364725,
SWE,QGDP,TOT,PC_CHGPY,Q,2004-Q2,4.38831854,
SWE,QGDP,TOT,PC_CHGPY,Q,2004-Q3,3.706501352,
SWE,QGDP,TOT,PC_CHGPY,Q,2004-Q4,3.923461264,
SWE,QGDP,TOT,PC_CHGPY,Q,2005-Q1,2.494466431,
SWE,QGDP,TOT,PC_CHGPY,Q,2005-Q2,2.745384295,
SWE,QGDP,TOT,PC_CHGPY,Q,2005-Q3,3.164297248,
SWE,QGDP,TOT,PC_CHGPY,Q,2005-Q4,2.998926738,
SWE,QGDP,TOT,PC_CHGPY,Q,2006-Q1,4.138612838,
SWE,QGDP,TOT,PC_CHGPY,Q,2006-Q2,5.165033107,
SWE,QGDP,TOT,PC_CHGPY,Q,2006-Q3,5.139778467,
SWE,QGDP,TOT,PC_CHGPY,Q,2006-Q4,5.115243604,
SWE,QGDP,TOT,PC_CHGPY,Q,2007-Q1,4.520487853,
SWE,QGDP,TOT,PC_CHGPY,Q,2007-Q2,3.358349273,
SWE,QGDP,TOT,PC_CHGPY,Q,2007-Q3,2.949738677,
SWE,QGDP,TOT,PC_CHGPY,Q,2007-Q4,3.440813941,
SWE,QGDP,TOT,PC_CHGPY,Q,2008-Q1,1.645213164,
SWE,QGDP,TOT,PC_CHGPY,Q,2008-Q2,1.060487111,
SWE,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-0.218373508,
SWE,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-4.829894093,
SWE,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-5.496081029,
SWE,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-5.3820976,
SWE,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-4.953113132,
SWE,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-1.011260836,
SWE,QGDP,TOT,PC_CHGPY,Q,2010-Q1,3.159500882,
SWE,QGDP,TOT,PC_CHGPY,Q,2010-Q2,5.20948002,
SWE,QGDP,TOT,PC_CHGPY,Q,2010-Q3,6.545400299,
SWE,QGDP,TOT,PC_CHGPY,Q,2010-Q4,7.772004239,
SWE,QGDP,TOT,PC_CHGPY,Q,2011-Q1,5.343373092,
SWE,QGDP,TOT,PC_CHGPY,Q,2011-Q2,3.555252081,
SWE,QGDP,TOT,PC_CHGPY,Q,2011-Q3,3.647338208,
SWE,QGDP,TOT,PC_CHGPY,Q,2011-Q4,0.573046163,
SWE,QGDP,TOT,PC_CHGPY,Q,2012-Q1,0.388506692,
SWE,QGDP,TOT,PC_CHGPY,Q,2012-Q2,0.217895901,
SWE,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-1.206826226,
SWE,QGDP,TOT,PC_CHGPY,Q,2012-Q4,-0.509111159,
SWE,QGDP,TOT,PC_CHGPY,Q,2013-Q1,0.692929244,
SWE,QGDP,TOT,PC_CHGPY,Q,2013-Q2,0.436795063,
SWE,QGDP,TOT,PC_CHGPY,Q,2013-Q3,1.026319925,
SWE,QGDP,TOT,PC_CHGPY,Q,2013-Q4,2.462908834,
SWE,QGDP,TOT,PC_CHGPY,Q,2014-Q1,1.893831159,
SWE,QGDP,TOT,PC_CHGPY,Q,2014-Q2,2.84324164,
SWE,QGDP,TOT,PC_CHGPY,Q,2014-Q3,3.105510909,
SWE,QGDP,TOT,PC_CHGPY,Q,2014-Q4,3.17093944,
SWE,QGDP,TOT,PC_CHGPY,Q,2015-Q1,3.772830428,
SWE,QGDP,TOT,PC_CHGPY,Q,2015-Q2,3.94783718,
SWE,QGDP,TOT,PC_CHGPY,Q,2015-Q3,4.63733995,
SWE,QGDP,TOT,PC_CHGPY,Q,2015-Q4,4.597407541,
SWE,QGDP,TOT,PC_CHGPY,Q,2016-Q1,3.087769693,
SWE,QGDP,TOT,PC_CHGPY,Q,2016-Q2,2.119699821,
SWE,QGDP,TOT,PC_CHGPY,Q,2016-Q3,1.041746432,
SWE,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.169226987,
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.710225999,
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.987757835,
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.635771424,
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.898597061,
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.820903418,
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.565546203,
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.810696432,
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.935135068,
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.09248656,
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.639994396,
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.637709813,
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.694323703,
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.979748777,
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-7.718758286,
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.085155334,
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-1.496892464,
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.228283603,
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q2,9.847597483,
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.341494078,
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q4,5.632769935,
SWE,QGDP,TOT,PC_CHGPY,Q,2022-Q1,3.126321976,
SWE,QGDP,TOT,PC_CHGPY,Q,2022-Q2,3.780628718,
CHN,QGDP,TOT,PC_CHGPY,Q,2002-Q2,8.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2002-Q3,9.6,
CHN,QGDP,TOT,PC_CHGPY,Q,2002-Q4,9.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2003-Q1,11.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2003-Q2,9.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2003-Q3,10,
CHN,QGDP,TOT,PC_CHGPY,Q,2003-Q4,10,
CHN,QGDP,TOT,PC_CHGPY,Q,2004-Q1,10.6,
CHN,QGDP,TOT,PC_CHGPY,Q,2004-Q2,11.6,
CHN,QGDP,TOT,PC_CHGPY,Q,2004-Q3,9.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2004-Q4,8.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2005-Q1,11.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2005-Q2,11.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2005-Q3,10.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2005-Q4,12.4,
CHN,QGDP,TOT,PC_CHGPY,Q,2006-Q1,12.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2006-Q2,13.7,
CHN,QGDP,TOT,PC_CHGPY,Q,2006-Q3,12.2,
CHN,QGDP,TOT,PC_CHGPY,Q,2006-Q4,12.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2007-Q1,13.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2007-Q2,15,
CHN,QGDP,TOT,PC_CHGPY,Q,2007-Q3,14.3,
CHN,QGDP,TOT,PC_CHGPY,Q,2007-Q4,13.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2008-Q1,11.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2008-Q2,10.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2008-Q3,9.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2008-Q4,7.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2009-Q1,6.4,
CHN,QGDP,TOT,PC_CHGPY,Q,2009-Q2,8.2,
CHN,QGDP,TOT,PC_CHGPY,Q,2009-Q3,10.6,
CHN,QGDP,TOT,PC_CHGPY,Q,2009-Q4,11.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2010-Q1,12.2,
CHN,QGDP,TOT,PC_CHGPY,Q,2010-Q2,10.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2010-Q3,9.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2010-Q4,9.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2011-Q1,10.2,
CHN,QGDP,TOT,PC_CHGPY,Q,2011-Q2,10,
CHN,QGDP,TOT,PC_CHGPY,Q,2011-Q3,9.4,
CHN,QGDP,TOT,PC_CHGPY,Q,2011-Q4,8.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2012-Q1,8.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2012-Q2,7.7,
CHN,QGDP,TOT,PC_CHGPY,Q,2012-Q3,7.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2012-Q4,8.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2013-Q1,7.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2013-Q2,7.6,
CHN,QGDP,TOT,PC_CHGPY,Q,2013-Q3,7.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2013-Q4,7.7,
CHN,QGDP,TOT,PC_CHGPY,Q,2014-Q1,7.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2014-Q2,7.6,
CHN,QGDP,TOT,PC_CHGPY,Q,2014-Q3,7.2,
CHN,QGDP,TOT,PC_CHGPY,Q,2014-Q4,7.3,
CHN,QGDP,TOT,PC_CHGPY,Q,2015-Q1,7.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2015-Q2,7.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2015-Q3,7,
CHN,QGDP,TOT,PC_CHGPY,Q,2015-Q4,6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2016-Q1,6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2016-Q2,6.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2016-Q3,6.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2016-Q4,6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q1,7,
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q2,7,
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q3,6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q4,6.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q1,6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q2,6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q3,6.7,
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q4,6.5,
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q1,6.3,
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q2,6,
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q3,5.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q4,5.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-6.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q2,3.1,
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q3,4.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q4,6.4,
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q1,18.3,
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q2,7.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.9,
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4,
CHN,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.8,
CHN,QGDP,TOT,PC_CHGPY,Q,2022-Q2,0.4,
ITA,QGDP,TOT,PC_CHGPY,Q,2002-Q2,0.056115225,
ITA,QGDP,TOT,PC_CHGPY,Q,2002-Q3,0.571305004,
ITA,QGDP,TOT,PC_CHGPY,Q,2002-Q4,1.124546723,
ITA,QGDP,TOT,PC_CHGPY,Q,2003-Q1,0.663220408,
ITA,QGDP,TOT,PC_CHGPY,Q,2003-Q2,0.09290642,
ITA,QGDP,TOT,PC_CHGPY,Q,2003-Q3,-0.20750274,
ITA,QGDP,TOT,PC_CHGPY,Q,2003-Q4,0.353215945,
ITA,QGDP,TOT,PC_CHGPY,Q,2004-Q1,0.915864499,
ITA,QGDP,TOT,PC_CHGPY,Q,2004-Q2,1.506205581,
ITA,QGDP,TOT,PC_CHGPY,Q,2004-Q3,1.568368135,
ITA,QGDP,TOT,PC_CHGPY,Q,2004-Q4,0.888956745,
ITA,QGDP,TOT,PC_CHGPY,Q,2005-Q1,0.470352949,
ITA,QGDP,TOT,PC_CHGPY,Q,2005-Q2,0.790878574,
ITA,QGDP,TOT,PC_CHGPY,Q,2005-Q3,1.431507002,
ITA,QGDP,TOT,PC_CHGPY,Q,2005-Q4,1.320840026,
ITA,QGDP,TOT,PC_CHGPY,Q,2006-Q1,1.749458875,
ITA,QGDP,TOT,PC_CHGPY,Q,2006-Q2,1.678303528,
ITA,QGDP,TOT,PC_CHGPY,Q,2006-Q3,1.479910736,
ITA,QGDP,TOT,PC_CHGPY,Q,2006-Q4,2.615453796,
ITA,QGDP,TOT,PC_CHGPY,Q,2007-Q1,2.232657179,
ITA,QGDP,TOT,PC_CHGPY,Q,2007-Q2,1.730398669,
ITA,QGDP,TOT,PC_CHGPY,Q,2007-Q3,1.525031992,
ITA,QGDP,TOT,PC_CHGPY,Q,2007-Q4,-0.09210055,
ITA,QGDP,TOT,PC_CHGPY,Q,2008-Q1,1.178644691,
ITA,QGDP,TOT,PC_CHGPY,Q,2008-Q2,0.041693491,
ITA,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-1.413232877,
ITA,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-3.667227469,
ITA,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-7.296198986,
ITA,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-6.708562559,
ITA,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-4.99520869,
ITA,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-2.122469889,
ITA,QGDP,TOT,PC_CHGPY,Q,2010-Q1,0.856844126,
ITA,QGDP,TOT,PC_CHGPY,Q,2010-Q2,1.935194734,
ITA,QGDP,TOT,PC_CHGPY,Q,2010-Q3,1.829995789,
ITA,QGDP,TOT,PC_CHGPY,Q,2010-Q4,2.057593402,
ITA,QGDP,TOT,PC_CHGPY,Q,2011-Q1,2.269855781,
ITA,QGDP,TOT,PC_CHGPY,Q,2011-Q2,1.556687004,
ITA,QGDP,TOT,PC_CHGPY,Q,2011-Q3,0.545240331,
ITA,QGDP,TOT,PC_CHGPY,Q,2011-Q4,-0.951658476,
ITA,QGDP,TOT,PC_CHGPY,Q,2012-Q1,-2.491872548,
ITA,QGDP,TOT,PC_CHGPY,Q,2012-Q2,-3.2554239,
ITA,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-3.251035171,
ITA,QGDP,TOT,PC_CHGPY,Q,2012-Q4,-3.059459384,
ITA,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-2.909571423,
ITA,QGDP,TOT,PC_CHGPY,Q,2013-Q2,-2.16813539,
ITA,QGDP,TOT,PC_CHGPY,Q,2013-Q3,-1.431975073,
ITA,QGDP,TOT,PC_CHGPY,Q,2013-Q4,-0.904802781,
ITA,QGDP,TOT,PC_CHGPY,Q,2014-Q1,0.186335025,
ITA,QGDP,TOT,PC_CHGPY,Q,2014-Q2,0.134783172,
ITA,QGDP,TOT,PC_CHGPY,Q,2014-Q3,0.007220859,
ITA,QGDP,TOT,PC_CHGPY,Q,2014-Q4,-0.040131745,
ITA,QGDP,TOT,PC_CHGPY,Q,2015-Q1,0.066099497,
ITA,QGDP,TOT,PC_CHGPY,Q,2015-Q2,0.494675431,
ITA,QGDP,TOT,PC_CHGPY,Q,2015-Q3,0.632545344,
ITA,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.436718007,
ITA,QGDP,TOT,PC_CHGPY,Q,2016-Q1,1.444889328,
ITA,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.252262388,
ITA,QGDP,TOT,PC_CHGPY,Q,2016-Q3,1.582185824,
ITA,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.337739034,
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.617353901,
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.814360382,
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.627175769,
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.880438479,
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.288341041,
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q2,0.908655269,
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.644277486,
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q4,0.404260564,
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.638037633,
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q2,0.895351723,
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q3,0.784938591,
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-0.326130776,
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-6.403366116,
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-18.473818953,
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-5.36184958,
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-6.090606458,
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.020591436,
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q2,17.535193749,
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.003836975,
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.353860926,
ITA,QGDP,TOT,PC_CHGPY,Q,2022-Q1,6.244939702,
ITA,QGDP,TOT,PC_CHGPY,Q,2022-Q2,4.581279756,
CHL,QGDP,TOT,PC_CHGPY,Q,2002-Q2,2.052174061,
CHL,QGDP,TOT,PC_CHGPY,Q,2002-Q3,3.406971333,
CHL,QGDP,TOT,PC_CHGPY,Q,2002-Q4,4.258570115,
CHL,QGDP,TOT,PC_CHGPY,Q,2003-Q1,4.861989015,
CHL,QGDP,TOT,PC_CHGPY,Q,2003-Q2,5.117054934,
CHL,QGDP,TOT,PC_CHGPY,Q,2003-Q3,4.669805437,
CHL,QGDP,TOT,PC_CHGPY,Q,2003-Q4,3.730271238,
CHL,QGDP,TOT,PC_CHGPY,Q,2004-Q1,4.431085077,
CHL,QGDP,TOT,PC_CHGPY,Q,2004-Q2,5.323646918,
CHL,QGDP,TOT,PC_CHGPY,Q,2004-Q3,7.373368902,
CHL,QGDP,TOT,PC_CHGPY,Q,2004-Q4,8.526356413,
CHL,QGDP,TOT,PC_CHGPY,Q,2005-Q1,6.407903423,
CHL,QGDP,TOT,PC_CHGPY,Q,2005-Q2,6.134735431,
CHL,QGDP,TOT,PC_CHGPY,Q,2005-Q3,5.941479272,
CHL,QGDP,TOT,PC_CHGPY,Q,2005-Q4,5.50370127,
CHL,QGDP,TOT,PC_CHGPY,Q,2006-Q1,6.33754285,
CHL,QGDP,TOT,PC_CHGPY,Q,2006-Q2,6.771667034,
CHL,QGDP,TOT,PC_CHGPY,Q,2006-Q3,5.656361442,
CHL,QGDP,TOT,PC_CHGPY,Q,2006-Q4,6.629901749,
CHL,QGDP,TOT,PC_CHGPY,Q,2007-Q1,6.758496887,
CHL,QGDP,TOT,PC_CHGPY,Q,2007-Q2,5.650819148,
CHL,QGDP,TOT,PC_CHGPY,Q,2007-Q3,4.518417356,
CHL,QGDP,TOT,PC_CHGPY,Q,2007-Q4,4.257373103,
CHL,QGDP,TOT,PC_CHGPY,Q,2008-Q1,5.37318059,
CHL,QGDP,TOT,PC_CHGPY,Q,2008-Q2,4.415611015,
CHL,QGDP,TOT,PC_CHGPY,Q,2008-Q3,3.28079019,
CHL,QGDP,TOT,PC_CHGPY,Q,2008-Q4,0.561112149,
CHL,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-1.99326375,
CHL,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-2.660108913,
CHL,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-0.686240264,
CHL,QGDP,TOT,PC_CHGPY,Q,2009-Q4,1.349222364,
CHL,QGDP,TOT,PC_CHGPY,Q,2010-Q1,2.174024178,
CHL,QGDP,TOT,PC_CHGPY,Q,2010-Q2,6.260029721,
CHL,QGDP,TOT,PC_CHGPY,Q,2010-Q3,7.468611937,
CHL,QGDP,TOT,PC_CHGPY,Q,2010-Q4,7.425977862,
CHL,QGDP,TOT,PC_CHGPY,Q,2011-Q1,8.327755967,
CHL,QGDP,TOT,PC_CHGPY,Q,2011-Q2,6.277765559,
CHL,QGDP,TOT,PC_CHGPY,Q,2011-Q3,4.506258176,
CHL,QGDP,TOT,PC_CHGPY,Q,2011-Q4,5.523533354,
CHL,QGDP,TOT,PC_CHGPY,Q,2012-Q1,6.451515181,
CHL,QGDP,TOT,PC_CHGPY,Q,2012-Q2,6.888845719,
CHL,QGDP,TOT,PC_CHGPY,Q,2012-Q3,7.033017899,
CHL,QGDP,TOT,PC_CHGPY,Q,2012-Q4,5.376612661,
CHL,QGDP,TOT,PC_CHGPY,Q,2013-Q1,4.162744342,
CHL,QGDP,TOT,PC_CHGPY,Q,2013-Q2,3.067662724,
CHL,QGDP,TOT,PC_CHGPY,Q,2013-Q3,2.839163575,
CHL,QGDP,TOT,PC_CHGPY,Q,2013-Q4,2.677741171,
CHL,QGDP,TOT,PC_CHGPY,Q,2014-Q1,2.170588572,
CHL,QGDP,TOT,PC_CHGPY,Q,2014-Q2,2.032902465,
CHL,QGDP,TOT,PC_CHGPY,Q,2014-Q3,0.990864732,
CHL,QGDP,TOT,PC_CHGPY,Q,2014-Q4,1.728204819,
CHL,QGDP,TOT,PC_CHGPY,Q,2015-Q1,2.120734325,
CHL,QGDP,TOT,PC_CHGPY,Q,2015-Q2,2.272871332,
CHL,QGDP,TOT,PC_CHGPY,Q,2015-Q3,2.285546932,
CHL,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.897820741,
CHL,QGDP,TOT,PC_CHGPY,Q,2016-Q1,2.488318806,
CHL,QGDP,TOT,PC_CHGPY,Q,2016-Q2,0.99127559,
CHL,QGDP,TOT,PC_CHGPY,Q,2016-Q3,2.018727459,
CHL,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.113733559,
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,-0.533475081,
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.150475781,
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.422941946,
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.30543735,
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,5.065323861,
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,5.131864366,
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.778940912,
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.193849336,
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.730797768,
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.668725131,
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.306289003,
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-2.837568419,
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-0.591104174,
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-14.226994144,
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-9.865248766,
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,0.098664143,
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,1.536045812,
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,18.252847806,
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,17.214642109,
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,11.732267174,
CHL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,6.880497804,
BEL,QGDP,TOT,PC_CHGPY,Q,2002-Q2,1.42783499,
BEL,QGDP,TOT,PC_CHGPY,Q,2002-Q3,2.16566171,
BEL,QGDP,TOT,PC_CHGPY,Q,2002-Q4,2.649962126,
BEL,QGDP,TOT,PC_CHGPY,Q,2003-Q1,1.506806857,
BEL,QGDP,TOT,PC_CHGPY,Q,2003-Q2,0.86047941,
BEL,QGDP,TOT,PC_CHGPY,Q,2003-Q3,0.733625686,
BEL,QGDP,TOT,PC_CHGPY,Q,2003-Q4,1.056515373,
BEL,QGDP,TOT,PC_CHGPY,Q,2004-Q1,2.842043453,
BEL,QGDP,TOT,PC_CHGPY,Q,2004-Q2,3.609431397,
BEL,QGDP,TOT,PC_CHGPY,Q,2004-Q3,4.087253884,
BEL,QGDP,TOT,PC_CHGPY,Q,2004-Q4,3.736801233,
BEL,QGDP,TOT,PC_CHGPY,Q,2005-Q1,2.742948498,
BEL,QGDP,TOT,PC_CHGPY,Q,2005-Q2,2.374112111,
BEL,QGDP,TOT,PC_CHGPY,Q,2005-Q3,1.890494825,
BEL,QGDP,TOT,PC_CHGPY,Q,2005-Q4,2.307236791,
BEL,QGDP,TOT,PC_CHGPY,Q,2006-Q1,2.397412528,
BEL,QGDP,TOT,PC_CHGPY,Q,2006-Q2,2.148910077,
BEL,QGDP,TOT,PC_CHGPY,Q,2006-Q3,2.642265239,
BEL,QGDP,TOT,PC_CHGPY,Q,2006-Q4,3.017495577,
BEL,QGDP,TOT,PC_CHGPY,Q,2007-Q1,3.839182017,
BEL,QGDP,TOT,PC_CHGPY,Q,2007-Q2,3.944579043,
BEL,QGDP,TOT,PC_CHGPY,Q,2007-Q3,3.832958079,
BEL,QGDP,TOT,PC_CHGPY,Q,2007-Q4,3.083887246,
BEL,QGDP,TOT,PC_CHGPY,Q,2008-Q1,2.082244476,
BEL,QGDP,TOT,PC_CHGPY,Q,2008-Q2,1.682569743,
BEL,QGDP,TOT,PC_CHGPY,Q,2008-Q3,0.31390366,
BEL,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-2.258376355,
BEL,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-3.625919024,
BEL,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-3.641015145,
BEL,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-1.849735973,
BEL,QGDP,TOT,PC_CHGPY,Q,2009-Q4,1.131078891,
BEL,QGDP,TOT,PC_CHGPY,Q,2010-Q1,2.654143247,
BEL,QGDP,TOT,PC_CHGPY,Q,2010-Q2,3.616108409,
BEL,QGDP,TOT,PC_CHGPY,Q,2010-Q3,2.749811226,
BEL,QGDP,TOT,PC_CHGPY,Q,2010-Q4,2.447017697,
